reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
adbf4cc0-358f-4804-9c07-bf30502f9aa9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,39.2.3,2025-04-11 13:21:54,,,39.2.3
81723a39-3725-49c6-8c03-ba51180f51f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus banget untuk ku,5,0,39.2.3,2025-04-11 13:21:45,,,39.2.3
d4ed85ca-ec39-43f9-952f-5f43f39bfbfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau di update lama banget muter2 tok,2,0,39.3.3,2025-04-11 13:19:50,,,39.3.3
e3b44758-ab53-428e-b765-e3adc1d36fda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik bisa buat posting keseharian kita!,5,0,38.8.4,2025-04-11 13:18:19,,,38.8.4
5e1a2c1f-f512-4a99-8605-c953381686c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,,2025-04-11 13:15:26,,,
4b0184c8-ef2e-4cc4-a837-02091d6b78f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,di aku gak ada fitur sulap nya 🥲mau buat velocity jadi gak bisa tolong dong tik tok 🙏🏻🙏🏻,3,0,39.4.3,2025-04-11 13:15:00,,,39.4.3
48e15e42-333f-44bc-a32f-a39b02b0f1e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,,2025-04-11 13:14:49,,,
9c4a1881-0a36-478d-b526-09c5638210b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga aku ku ini tidak akan hilang lagi,5,0,,2025-04-11 13:13:56,,,
fc9e4631-a56c-430d-8a32-6e72be77c790,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lama loading nya!!,1,0,,2025-04-11 13:13:09,,,
295d08bd-e98a-4594-9757-7890d7ac73fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kasi bintang 1 aplikasi terburuk di indonesia.saya hapus aplikasi ini.tiap hari promosi iklan penjualan travik nya jalan keong.kena pembatasan engga bisa lihat softcase barang dari sekarang tanggal 11 April sampai tgl 4 bulan 12 tahun 2025,parah sekarang bulan April saya kena pembatasan sampai bulan 12 ini.jam 21:05 wib kena pembatasan.saya hapus selamanya aplikasi tiktok ini.",1,0,39.2.3,2025-04-11 13:13:08,,,39.2.3
29f2042d-ddb8-4bb0-a402-69d78de5d843,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,meni lamun make epek meni tarik perbaiki dei meni tarik lunguh lamun epek teh meni ngajelegur,1,0,,2025-04-11 13:13:04,,,
33db2338-85be-41d3-a7c5-7468ee4b90e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa seudah update malah gak bisa masuk? keluar terus,2,0,,2025-04-11 13:12:33,,,
73d0e63d-3f24-41d8-85f6-88996ffc9230,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga ada yg follback 🫩,2,0,24.4.4,2025-04-11 13:12:18,,,24.4.4
06defbf6-a559-42f7-b028-59d90147a79e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,39.4.3,2025-04-11 13:10:39,,,39.4.3
86d7cef1-4d26-414f-bbb9-58edced1294a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2025-04-11 13:10:37,,,
4a705f53-2dcd-4542-b17c-279b8608631b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-04-11 13:10:31,,,
4211cfa6-9585-47f5-878b-ad671e0d7461,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menghibur🫵💌,5,0,39.4.3,2025-04-11 13:10:07,,,39.4.3
b846c5dc-5ff3-4c92-9d95-bb8617ba400b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,39.3.3,2025-04-11 13:09:58,,,39.3.3
1c157f76-c83e-4bea-8355-a6507fbe8354,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahin buat hapus semua repost napa,5,0,39.4.3,2025-04-11 13:09:52,,,39.4.3
ee1e9b99-23b6-4337-9de1-293cb5c63502,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk standard njir 😹😹😹😹,5,0,38.9.3,2025-04-11 13:09:27,,,38.9.3
06220a87-ceb7-409c-b3f2-c40239217586,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,39.3.3,2025-04-11 13:09:21,,,39.3.3
32c0aabf-7870-4f33-a4f7-d48c606fec11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecilin dong embe nya,5,0,,2025-04-11 13:09:05,,,
2523fbcd-bbb2-40b7-a191-fabaef5c1419,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus untuk nonton vidio,5,0,,2025-04-11 13:08:43,,,
0e93db9d-ff8b-4d2a-98fd-77e95ba4151c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bangettt,5,0,39.4.3,2025-04-11 13:08:25,,,39.4.3
909bc707-c2e3-40ca-ab63-5d9631eb70f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke lah pali nya biang,5,0,39.5.2,2025-04-11 13:07:57,,,39.5.2
accff97a-9c76-4cd3-ba03-aa01384e9b4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2025-04-11 13:06:58,,,
42a7c446-9a29-418a-9887-5b765ef50f82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak iklan judol,1,0,38.3.3,2025-04-11 13:06:39,,,38.3.3
5ab93483-e230-4bc0-8dfd-6fc4c7dbc3ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mnghibur,5,0,39.4.3,2025-04-11 13:05:32,,,39.4.3
23d78381-4642-43fe-9149-a8ca5783dbd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"eek, ngelag trs",1,0,39.3.3,2025-04-11 13:02:18,,,39.3.3
84edb79e-57b1-4705-a9f8-36c5c18377f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tik tok itu bagus bisa lihat mukbang bisa lihat apa-apa dokumen bagus dah,",3,0,,2025-04-11 13:01:16,,,
b5115ced-2375-4e1f-9b68-e5b96e9536e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hp gw ketan tolong aplkasi ini di bikin lacal plss,4,0,35.1.3,2025-04-11 13:00:58,,,35.1.3
9bd2778a-e6b2-49da-9633-97f270ea0754,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semenjak update buka tiktok lama banget , parahh",2,0,39.5.2,2025-04-11 12:58:20,,,39.5.2
0389f17a-7e9c-4088-8a31-9621bec8b853,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa pilih' sihh, di aku ga ada efek sulapnya",5,0,39.4.3,2025-04-11 12:58:05,,,39.4.3
c0030dc3-b92a-4763-b9fa-0506355ff811,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngeleg,2,0,,2025-04-11 12:57:35,,,
1f4f9809-9451-475e-868b-c7dce159131d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru aja sih udh itu soankk,5,0,,2025-04-11 12:55:55,,,
8ea8ad80-7f4d-4a92-b5e7-0305f3e7316d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,39.4.3,2025-04-11 12:55:11,,,39.4.3
943d9acc-f6fe-471f-8466-ad6e109a07f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,video keren² tapi aku belum bisa live,5,0,,2025-04-11 12:55:00,,,
5442efc2-94ac-402f-bbd8-a4750a72235c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu besar mb nya,2,0,,2025-04-11 12:53:52,,,
8a38ba76-50f2-4143-bb56-2587b1dfcd88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya bagus,5,0,,2025-04-11 12:53:40,,,
ed3ddcd2-bdaf-43e0-880f-61dc4dafdc48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok great apk,5,0,38.9.3,2025-04-11 12:50:51,,,38.9.3
adbbd8d8-09b5-4d34-b286-a29cbc32d4cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong kepada pihak aplikasi tolong aplikasi yang saya gunakan jangan di buat eror lagi,5,0,38.8.4,2025-04-11 12:49:59,,,38.8.4
2f66cd48-6b83-42a5-8880-ab4f3c3b7b1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa buka tiktok!,1,0,39.4.3,2025-04-11 12:49:56,,,39.4.3
15802445-114c-4575-b49c-54a687c3b197,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa di ganti sholawatan padahal baru masuk malah masuk yang enggak di ingin kan,3,0,39.4.3,2025-04-11 12:49:34,,,39.4.3
885fff1a-cce5-41ca-9597-e21ecdd04824,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bguss bget apk nya,2,0,28.1.3,2025-04-11 12:48:50,,,28.1.3
46f9eed8-2f91-4505-b17e-12e96a9c03e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sempurna,5,0,,2025-04-11 12:48:16,,,
31060281-b864-4ffe-b864-fc2e43b14def,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,efeknya ga bisa di pakai kaya nge bug,3,0,39.4.3,2025-04-11 12:47:34,,,39.4.3
3601934f-3355-4059-bfe1-f988e5c87aeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgs aplikasi good 🤍,5,0,,2025-04-11 12:47:14,,,
426edc57-308d-4017-bcc2-590a05371841,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah bersih aman👍,5,0,39.4.3,2025-04-11 12:47:04,,,39.4.3
6104804e-ad0a-404f-8889-837f7f18d03d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"belanja di tiktok shop kecewa bangettt, udah 2 minggu pesanan saya ga di anterin. biasa nya mesen di aplikasi lain 2-3 hari udah di tangan saya!!!",1,1,39.2.3,2025-04-11 12:46:26,,,39.2.3
89106a7e-f744-461b-a58b-6686f246f25b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus,5,0,39.4.3,2025-04-11 12:45:41,,,39.4.3
33c62021-0ea5-49b5-bcef-ff368b87fab2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bantuannya terlalu lama,2,0,39.4.3,2025-04-11 12:45:22,,,39.4.3
43af7199-d221-4a96-9f2b-c0d58c68db43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemot,2,0,25.7.2,2025-04-11 12:43:54,,,25.7.2
1ceeecc4-7ea5-40c7-8cb7-88729c017151,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa filternya GK bisa di pake gimana sih tiktok,2,0,39.5.2,2025-04-11 12:43:53,,,39.5.2
f354912a-e485-4457-8082-89e896af1517,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya baguss ..,5,0,39.3.3,2025-04-11 12:42:19,,,39.3.3
45bc5648-5feb-4976-87bb-fd18d9372f43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa akun tiba tiba di blokir,padahal tidak ada pelanggaran ,dan akunnya suka tiba tiba keluar sendiri.mohon di perbaiki.",2,0,38.8.4,2025-04-11 12:40:57,,,38.8.4
6a323bc5-8ec2-4189-8f6c-020b3d68b5bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"maaf untuk tiktok,knp akun saya di blokir yaa??padahal saya tidak berbuat masalah,maaf ini juga ga adil orang pakaian terbuka ga di Ben aku malahan. dapat,jangan sampe saya viralkan saya tidak salah,saya punya bukti mohon di perbaiki,kembalikan akunku dulu kalo tidak saya akan viralkan saya tidak salah malahan akun di blokir dan tidak bisa kembali lagi, pokoknya saya tunggu akun saya kembali kan kalo tidak saya akan viralkan bahwa tiktok tidak adil giliran cewe terbuka ga kena Ben",1,0,39.4.3,2025-04-11 12:40:54,,,39.4.3
336dd09a-653e-43fe-a6f0-df739a2f4768,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasinya lag sering keluar sndiri padahal jaringan bagus kuota juga msi banyak,1,0,38.4.3,2025-04-11 12:40:33,,,38.4.3
df9ad45a-8e82-4573-b80a-bb3e8baedc55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,helo tiktok,5,0,39.4.3,2025-04-11 12:40:02,,,39.4.3
631091d7-4447-4059-9bf3-60bb585b41f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sebagai hiburan,4,0,39.4.3,2025-04-11 12:39:03,,,39.4.3
bc79be72-e1f5-4d6b-afe0-63bf37e7f7d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,39.4.3,2025-04-11 12:38:13,,,39.4.3
656114e5-df04-4ae4-8b71-64a0246dcf8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Penghabis Paket Tapi Boong Hayyuk,5,0,31.7.4,2025-04-11 12:37:33,,,31.7.4
9dc54693-9ebd-4a7b-a0c8-66f92c5da1ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maaf saya beri 1 bintang karna bisakah kamu benakan ini? Saat saya login muncul error tolong hapus error nya jika tidak saya menyesal!?!,1,0,39.3.3,2025-04-11 12:36:52,,,39.3.3
3ac45c60-f083-4707-9c36-ad45169792eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"DI BLOK LAMA BGT, SEMUA AKUN LG. PDHL YG SALAH CUMA SATU AKUN, EW",1,0,39.4.3,2025-04-11 12:35:08,,,39.4.3
ad801a74-9540-4c13-9ade-182f2617ac37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,plisss lahh tiktok akun ku ke fitur nya pada hilang padahal usia ku 35 tahun mau ke 36 tiktok baik bantu kembalikan tiktok ku kalo gk di kembalikan akan ku hapus tiktok dan ku kasih binta 0 saya akan block tiktok kalo gitu gk mau download lagi awas aja kau aku tunggu 24 jam kalo gk aku hapus dan gk kasih bintang lasih bintang nya 0 dan ku viralin terus ku laporkan ku block gua marah sama luh tiktok kembalikan admin tiktok ganteng baik pinter cakep cantik baik hati admin tiktok baik,5,0,,2025-04-11 12:35:00,,,
4032b6c4-5389-42f5-bc08-faa4e97b6091,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"penglaman masalah ini belum tau, baru aja ada hal seperti ini.",5,0,39.3.3,2025-04-11 12:33:32,,,39.3.3
510577a8-e22b-4945-91b6-bf8c976308f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,walaupun buat hp ku lemot tapi aku download untuk menghibur ku,5,0,,2025-04-11 12:33:06,,,
9462591e-1448-4586-9116-08c10cc35ba9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini benar2 sampah, terlalu banyak sekali komentar yang difilter, hal ini jadi membuat malas untuk membuka tiktok, sedangkan komentar negatif di up, benar2 aplikasi sampah",1,0,,2025-04-11 12:32:30,,,
b6b50577-dd6e-448c-a205-e2a96964a60c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiktok tidak berkawan sekarang mah dikit dikit main blok,orang gak ngapa ngapain main blok aja.. bikin emosi aja gak akan lagi download tiktok cape di blok terusss tanpa sebab",1,0,39.4.3,2025-04-11 12:32:21,,,39.4.3
f46ee1f4-0f52-4a1e-a164-c5e642448e54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurangi anomali woy,5,0,39.2.3,2025-04-11 12:31:28,,,39.2.3
d5d30428-0377-4bb0-90e9-3e518881ae03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus untuk gabut dan nonton flim,5,0,,2025-04-11 12:29:28,,,
2a41f4d1-a296-4f20-b1a1-3a4435840c02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat suka bermain tik tok,5,0,39.5.2,2025-04-11 12:29:01,,,39.5.2
c8149f14-ab1a-42c4-8114-916d4798e83a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sudah men download aplikasi tidak ada,1,0,,2025-04-11 12:26:45,,,
1ad21ee3-d06d-4023-8364-8c39feb13bff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jadi banyak iklan .....,1,0,39.5.2,2025-04-11 12:26:05,,,39.5.2
f28def61-309b-4691-8473-115dcd34eadd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahkan komen stiker dan photo di server indonesia dan hilangkan iklan seperti iklan musik,1,0,,2025-04-11 12:25:57,,,
905b6377-c930-4608-9a53-f6c316d03f1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"singkat saja, sangat bagus tapi sedikit ngeleg",5,0,39.4.3,2025-04-11 12:25:57,,,39.4.3
828f46e8-5892-42c1-b670-336711a85e03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini bagus sekali, karna bisa membantu orang yang sedang males membuka game,dan aplikasi lainnya.Aplikasi ini juga sangat populer di Indonesia dan di negara lainnya.",5,0,,2025-04-11 12:25:50,,,
